cnpj_clean,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin
02859452000230,1151043.5701870464,2009.9057676502985,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1151043.5701870464
02896264000109,267438.902171405,2006.6400330283943,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,267438.902171405
03345641000338,2268084.858787576,2004.247212811648,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2268084.858787576
03347747000109,242543.10491655327,2006.2864907181383,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,242543.10491655327
03445208000455,2461795.444970362,2004.251364231148,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2461795.444970362
03937452000435,1518324.238280066,2009.1339401290727,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1518324.238280066
04165520000105,123457.10254767643,2006.018032013292,1988.0,2015.0,28.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,123457.10254767643
04165520000296,71051.22851951646,2006.5003978322368,1988.0,2015.0,28.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,71051.22851951646
04171382000177,3971127.032011228,2004.3316243145491,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3971127.032011228
04248044000277,4008191.619493784,2003.8415990188696,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,4008191.619493784
04969941000199,3473287.4488723576,2001.97238670445,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3473287.4488723576
05242560000176,3948889.120374077,2003.871684682049,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3948889.120374077
05553456000100,2655167.648059508,2006.754074810792,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2655167.648059508
05620523000235,772318.9064563389,2009.7649362798325,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,772318.9064563389
05643160000172,413248.6376990079,2012.0999366861795,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,413248.6376990079
05928246000141,3915854.9877267983,2004.302798389317,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3915854.9877267983
05938884000143,2329509.5822852044,2005.5627864406968,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2329509.5822852044
05980986000127,1551806.8242064796,2004.1285546315592,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1551806.8242064796
06044698000808,8829.174133693947,2010.1462575173096,1990.0,2015.0,18.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,8829.174133693947
06059962000100,3188907.414710473,2006.3054714018515,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3188907.414710473
06252818003799,1162863.1968304384,1998.9872244396925,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1162863.1968304384
06315338002324,3724731.173061543,2004.7044495063744,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3724731.173061543
06315338002405,3450441.101299924,2005.1047142527948,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3450441.101299924
06315338015060,3990903.572192499,2003.581764728164,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3990903.572192499
06315338015140,4026341.035086189,2002.9496803781717,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,4026341.035086189
07130855000186,916037.269488006,2009.0046958413495,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,916037.269488006
07280328000158,3044980.516037089,2001.954176909455,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3044980.516037089
07280328001715,1687828.6161713027,1999.5970644797508,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1687828.6161713027
07280328001804,2198098.7388197235,1999.247585016545,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2198098.7388197235
07298800000180,2264873.933315141,2004.7082598606585,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2264873.933315141
07300906000170,743395.4337167465,2009.6475584942395,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,743395.4337167465
07398533000112,3328274.2443761686,2005.612852855432,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3328274.2443761686
07455944000100,3694833.797278709,2004.2912921035384,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3694833.797278709
07458537000149,3092088.063668491,2003.336883713217,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3092088.063668491
07459492000127,68070.2379817343,2011.829112855607,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,68070.2379817343
07670089000142,8531.10349317341,2011.1585121945811,1988.0,2015.0,26.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,8531.10349317341
07674341000191,1765312.6395834158,2004.6921857247817,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1765312.6395834158
07863768000138,808053.9295259304,2009.831067912609,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,808053.9295259304
07895728000682,216893.39781346745,2012.3036072512475,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,216893.39781346745
07903169000109,897724.144416281,2009.4290460307336,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,897724.144416281
07903169001768,1002822.0576651152,2009.2880957667203,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1002822.0576651152
07912062000119,1479807.7080573875,2007.924586061065,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1479807.7080573875
07930999000206,355680.29108777246,2005.2686869124032,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,355680.29108777246
07969961000239,3323984.41163794,2003.3875589526024,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3323984.41163794
07981751000185,1493494.9019454564,2009.3618688929048,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1493494.9019454564
07987748000179,167371.1442793222,2007.0426608975963,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,167371.1442793222
07996345000196,1052144.9110312206,2009.2897106972453,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1052144.9110312206
08048772000105,866238.2518432629,2010.271816732031,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,866238.2518432629
08056257000177,3528188.3227232746,2005.063124725322,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3528188.3227232746
08057019000186,1500693.34217419,2009.0842285130825,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1500693.34217419
08070508000330,1850471.439042148,2000.453855261676,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1850471.439042148
08070508006532,3261585.9768335083,2001.0955928296275,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3261585.9768335083
08070508006613,3528311.3995685354,2004.5778034075704,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3528311.3995685354
08070508006702,3140548.2199294264,2004.1150913854103,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3140548.2199294264
08070508006885,2196547.792967723,2004.6704765098984,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2196547.792967723
08070508006966,1501005.105334528,2001.8813934290756,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1501005.105334528
08070508008314,3265535.363300653,2004.3227916924025,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3265535.363300653
08070508009477,1142859.5145418027,1998.7061373688891,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1142859.5145418027
08070508009558,2010652.1430951303,2000.724527526316,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2010652.1430951303
08070508009710,2687403.00750589,2004.217083216364,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2687403.00750589
08070508012265,965047.1215141404,1998.4977367876493,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,965047.1215141404
08070508012427,2598737.182436873,2003.339806446716,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2598737.182436873
08070508012508,2192090.409929153,1999.30500328821,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2192090.409929153
08070508015795,2246109.850012479,2000.29104570231,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2246109.850012479
08070508015876,1814766.2622624857,1999.56178862495,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1814766.2622624857
08070508016414,2504996.96332346,1999.8177258047492,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2504996.96332346
08070508016767,493075.4624042256,2010.8972351867328,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,493075.4624042256
08070566001173,288669.5949084565,2012.1601238456967,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,288669.5949084565
08070566001254,227436.02708940377,2012.3753723430189,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,227436.02708940377
08070566001688,223081.12525487773,2012.3765589137124,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,223081.12525487773
08070566001769,207627.13869963825,2012.414412671487,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,207627.13869963825
08110543000173,3061982.5953298854,2004.5431163370788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3061982.5953298854
08164344000148,1959584.4574159028,2008.621437115835,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1959584.4574159028
08195806000194,1055620.496341613,2009.4833261780311,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1055620.496341613
08322396000103,271370.33169754624,2012.323271322479,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,271370.33169754624
08355201000113,1266283.4054621924,2007.582996626261,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1266283.4054621924
08391345000397,3450074.1035889736,2004.5986947165347,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3450074.1035889736
08493354000127,2164703.88041478,2005.085644153405,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2164703.88041478
08517600000133,1213411.9806506531,2009.342087553159,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1213411.9806506531
08598391000108,1063085.8566229225,2010.127898323711,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1063085.8566229225
08657268000102,1592151.3733087813,2001.2198449669072,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1592151.3733087813
08704527000109,1274175.2091636225,2009.5689220584293,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1274175.2091636225
08793343000162,69299.63005414643,2011.7284465306489,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,69299.63005414643
08830263000130,755997.8868345419,2010.0566764027803,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,755997.8868345419
08906558000142,698271.1277740254,2010.014402643537,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,698271.1277740254
09022388000104,1051039.3528386,2010.2885686069087,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1051039.3528386
09075242000119,64619.951888873176,2005.4966691348448,1989.0,2015.0,27.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,64619.951888873176
09538989000166,699577.3351652913,2010.2045553352327,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,699577.3351652913
09538989000409,2685862.8037299914,2002.8924251084688,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2685862.8037299914
09538989000670,2534214.528348419,2002.757129900776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2534214.528348419
09538989000751,2263274.451782961,2002.79327919882,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2263274.451782961
10249419000216,1342541.2609958427,2009.6592220543448,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1342541.2609958427
10249419000305,1281255.7481232288,2009.471593016312,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1281255.7481232288
10452413000160,70421.21046612102,2011.6425665085992,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70421.21046612102
10921675000127,133.57188833399738,2000.7978669900392,1989.0,2015.0,24.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,133.57188833399738
11092881000134,1130597.2423323032,2009.4013193453595,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1130597.2423323032
12229415001001,2386757.183279837,2007.5579118430453,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2386757.183279837
12229415001435,3346974.355755051,2004.6581000685571,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3346974.355755051
12229415001605,1778687.4240407478,2008.3697544789256,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1778687.4240407478
12282034001762,2047932.951543055,2004.402289250105,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2047932.951543055
13537735000281,3105374.2089563743,2003.6987611433972,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3105374.2089563743
13537735000362,2553657.751862664,2003.3457682589776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2553657.751862664
15009178000170,143644.85432661368,2006.303478748266,1989.0,2015.0,27.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,143644.85432661368
15043391000107,99199.32750023264,2006.4308145098903,1989.0,2015.0,27.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,99199.32750023264
15444904000183,1639232.0995926964,2006.2556697704297,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1639232.0995926964
15527906000721,623241.8792345369,2010.195580692897,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,623241.8792345369
15527906002937,167858.04157764692,2006.1028396304048,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,167858.04157764692
15527906003585,719066.1753888899,2010.129498581808,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,719066.1753888899
15527906003666,1359588.1164355364,1998.629617061384,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1359588.1164355364
16617789000164,84750.28606431691,2010.029152883484,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,84750.28606431691
19537471000161,3405713.3138499497,2004.1470099704857,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3405713.3138499497
19818301000155,1088110.7198177625,2009.3294027065149,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1088110.7198177625
21783238000100,70480.17082114788,2011.638319843684,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70480.17082114788
22587687000146,652850.856001543,2000.6851088520157,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,652850.856001543
23796998000188,824.6230846867833,2007.2716038742324,1988.0,2015.0,21.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,824.6230846867833
23858708000183,785629.5494328061,2009.3216186262616,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,785629.5494328061
28144326000101,1713485.158999286,2008.3052956792064,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1713485.158999286
33664228000135,134181.57696050257,2006.054018195632,1989.0,2015.0,27.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,134181.57696050257
35637796000172,3577242.0197649384,2002.91303573292,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3577242.0197649384
37216363000250,1092846.1951099308,2008.6360293984112,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1092846.1951099308
38278706000192,1589000.2962787042,1998.79055683004,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1589000.2962787042
43533819000399,3890095.366846919,2003.086283000127,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3890095.366846919
43545284000104,3134391.2756159524,2005.5849781132608,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3134391.2756159524
43619832001760,3175512.4193571345,2003.9055312903265,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3175512.4193571345
43932102000581,3614850.845664348,2003.133959213871,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3614850.845664348
44207249000148,1349172.6751849886,1998.6539744932863,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1349172.6751849886
44209336003583,1256508.2914729104,1998.62157878052,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1256508.2914729104
44330975000153,3878591.085915701,2002.536487802734,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3878591.085915701
44330975002288,3547599.413657442,2005.092110655312,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3547599.413657442
44330975002520,2459491.593050914,2006.3999920573249,1987.0,2015.0,29.0,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2459491.593050914
